Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
SC0,03-02-2018,Hearts,St Johnstone,1.0,0.0,H
SC0,06-02-2018,Motherwell,St Johnstone,2.0,0.0,H
SC0,06-02-2018,Partick,Rangers,0.0,2.0,A
SC0,13-02-2018,Kilmarnock,Dundee,3.0,2.0,H
SC0,17-02-2018,Hibernian,Aberdeen,2.0,0.0,H
SC0,17-02-2018,Motherwell,Kilmarnock,0.0,1.0,A
SC0,17-02-2018,Partick,Dundee,1.0,2.0,A
SC0,17-02-2018,Ross County,Hearts,1.0,1.0,D
SC0,18-02-2018,Celtic,St Johnstone,0.0,0.0,D
SC0,18-02-2018,Hamilton,Rangers,3.0,5.0,A
SC0,24-02-2018,St Johnstone,Ross County,2.0,0.0,H
SC0,24-02-2018,Rangers,Hearts,2.0,0.0,H
SC0,24-02-2018,Hamilton,Partick,2.0,1.0,H
SC0,24-02-2018,Dundee,Motherwell,0.0,1.0,A
SC0,24-02-2018,Kilmarnock,Hibernian,2.0,2.0,D
SC0,25-02-2018,Aberdeen,Celtic,0.0,2.0,A
SC0,27-02-2018,Hearts,Kilmarnock,1.0,1.0,D
SC0,27-02-2018,St Johnstone,Rangers,1.0,4.0,A
SC0,07-03-2018,Kilmarnock,St Johnstone,2.0,0.0,H
SC0,09-03-2018,Hibernian,Hearts,2.0,0.0,H
SC0,10-03-2018,Partick,Aberdeen,0.0,0.0,D
SC0,10-03-2018,Kilmarnock,Ross County,3.0,2.0,H
SC0,10-03-2018,Dundee,St Johnstone,0.0,4.0,A
SC0,10-03-2018,Hamilton,Motherwell,2.0,0.0,H
SC0,11-03-2018,Rangers,Celtic,2.0,3.0,A
SC0,16-03-2018,St Johnstone,Hibernian,1.0,1.0,D
SC0,17-03-2018,Aberdeen,Dundee,1.0,0.0,H
SC0,17-03-2018,Hearts,Partick,3.0,0.0,H
SC0,17-03-2018,Rangers,Kilmarnock,0.0,1.0,A
SC0,17-03-2018,Ross County,Hamilton,2.0,2.0,D
SC0,18-03-2018,Motherwell,Celtic,0.0,0.0,D
SC0,28-03-2018,St Johnstone,Hamilton,1.0,0.0,H
SC0,31-03-2018,Motherwell,Rangers,2.0,2.0,D
SC0,31-03-2018,Kilmarnock,Hamilton,2.0,0.0,H
SC0,31-03-2018,Aberdeen,St Johnstone,4.0,1.0,H
SC0,31-03-2018,Celtic,Ross County,3.0,0.0,H
SC0,31-03-2018,Hibernian,Partick,2.0,0.0,H
SC0,01-04-2018,Dundee,Hearts,1.0,1.0,D
SC0,03-04-2018,Hibernian,Hamilton,3.0,1.0,H
SC0,03-04-2018,Motherwell,Aberdeen,0.0,2.0,A
SC0,03-04-2018,Ross County,Partick,4.0,0.0,H
SC0,04-04-2018,Celtic,Dundee,0.0,0.0,D
SC0,07-04-2018,St Johnstone,Motherwell,0.0,0.0,D
SC0,07-04-2018,Ross County,Hibernian,1.0,1.0,D
SC0,07-04-2018,Rangers,Dundee,4.0,0.0,H
SC0,07-04-2018,Partick,Kilmarnock,0.0,1.0,A
SC0,07-04-2018,Hearts,Aberdeen,2.0,0.0,H
SC0,08-04-2018,Hamilton,Celtic,1.0,2.0,A
SC0,14-04-2018,Hamilton,Kilmarnock,1.0,2.0,A
SC0,21-04-2018,Dundee,St Johnstone,2.0,1.0,H
SC0,21-04-2018,Hibernian,Celtic,2.0,1.0,H
SC0,21-04-2018,Kilmarnock,Aberdeen,0.0,2.0,A
SC0,21-04-2018,Partick,Hamilton,2.0,1.0,H
SC0,21-04-2018,Ross County,Motherwell,0.0,0.0,D
SC0,22-04-2018,Rangers,Hearts,2.0,1.0,H
SC0,27-04-2018,Aberdeen,Hearts,2.0,0.0,H
SC0,28-04-2018,Hamilton,Ross County,2.0,0.0,H
SC0,28-04-2018,Hibernian,Kilmarnock,5.0,3.0,H
SC0,28-04-2018,Motherwell,Dundee,2.0,1.0,H
SC0,28-04-2018,St Johnstone,Partick,1.0,1.0,D
SC0,29-04-2018,Celtic,Rangers,5.0,0.0,H
SC0,04-05-2018,Partick,Ross County,1.0,1.0,D
SC0,05-05-2018,Aberdeen,Hibernian,0.0,0.0,D
SC0,05-05-2018,Dundee,Hamilton,1.0,0.0,H
SC0,05-05-2018,Motherwell,St Johnstone,1.0,5.0,A
SC0,05-05-2018,Rangers,Kilmarnock,1.0,0.0,H
SC0,06-05-2018,Hearts,Celtic,1.0,3.0,A
SC0,08-05-2018,Aberdeen,Rangers,1.0,1.0,D
SC0,08-05-2018,Hamilton,St Johnstone,1.0,2.0,A
SC0,08-05-2018,Partick,Motherwell,0.0,1.0,A
SC0,08-05-2018,Ross County,Dundee,0.0,1.0,A
SC0,09-05-2018,Celtic,Kilmarnock,0.0,0.0,D
SC0,09-05-2018,Hearts,Hibernian,2.0,1.0,H
SC0,12-05-2018,Dundee,Partick,0.0,1.0,A
SC0,12-05-2018,Motherwell,Hamilton,3.0,0.0,H
SC0,12-05-2018,St Johnstone,Ross County,1.0,1.0,D
SC0,13-05-2018,Hibernian,Rangers,5.0,5.0,D
SC0,13-05-2018,Kilmarnock,Hearts,1.0,0.0,H
SC0,13-05-2018,Celtic,Aberdeen,0.0,1.0,A
SC0,03-08-2019,Celtic,St Johnstone,7.0,0.0,H
SC0,03-08-2019,Hibernian,St Mirren,1.0,0.0,H
SC0,03-08-2019,Livingston,Motherwell,0.0,0.0,D
SC0,03-08-2019,Ross County,Hamilton,3.0,0.0,H
SC0,04-08-2019,Kilmarnock,Rangers,1.0,2.0,A
SC0,04-08-2019,Aberdeen,Hearts,3.0,2.0,H
SC0,10-08-2019,Hamilton,Kilmarnock,2.0,0.0,H
SC0,10-08-2019,Hearts,Ross County,0.0,0.0,D
SC0,10-08-2019,Motherwell,Celtic,2.0,5.0,A
SC0,10-08-2019,St Johnstone,Livingston,2.0,2.0,D
SC0,11-08-2019,Rangers,Hibernian,6.0,1.0,H
SC0,11-08-2019,St Mirren,Aberdeen,1.0,0.0,H
SC0,24-08-2019,Hamilton,Motherwell,1.0,3.0,A
SC0,24-08-2019,Hibernian,St Johnstone,2.0,2.0,D
SC0,24-08-2019,Kilmarnock,Aberdeen,0.0,0.0,D
SC0,24-08-2019,Ross County,Livingston,1.0,4.0,A
SC0,25-08-2019,St Mirren,Rangers,0.0,1.0,A
SC0,25-08-2019,Celtic,Hearts,3.0,1.0,H
SC0,31-08-2019,Motherwell,Hibernian,3.0,0.0,H
SC0,31-08-2019,St Johnstone,Kilmarnock,0.0,1.0,A
SC0,31-08-2019,Livingston,St Mirren,2.0,1.0,H
SC0,31-08-2019,Aberdeen,Ross County,3.0,0.0,H
SC0,31-08-2019,Hearts,Hamilton,2.0,2.0,D
SC0,01-09-2019,Rangers,Celtic,0.0,2.0,A
SC0,14-09-2019,Hamilton,Celtic,0.0,1.0,A
SC0,14-09-2019,Aberdeen,St Johnstone,1.0,1.0,D
SC0,14-09-2019,Hearts,Motherwell,2.0,3.0,A
SC0,14-09-2019,Kilmarnock,Hibernian,2.0,0.0,H
SC0,14-09-2019,Rangers,Livingston,3.0,1.0,H
SC0,14-09-2019,Ross County,St Mirren,2.0,1.0,H
SC0,21-09-2019,Livingston,Aberdeen,0.0,2.0,A
SC0,21-09-2019,Motherwell,Ross County,1.0,2.0,A
SC0,21-09-2019,St Mirren,Hamilton,0.0,0.0,D
SC0,22-09-2019,St Johnstone,Rangers,0.0,4.0,A
SC0,22-09-2019,Celtic,Kilmarnock,3.0,1.0,H
SC0,22-09-2019,Hibernian,Hearts,1.0,2.0,A
SC0,28-09-2019,St Johnstone,Motherwell,0.0,1.0,A
SC0,28-09-2019,Rangers,Aberdeen,5.0,0.0,H
SC0,28-09-2019,St Mirren,Hearts,0.0,0.0,D
SC0,28-09-2019,Hamilton,Livingston,2.0,1.0,H
SC0,28-09-2019,Hibernian,Celtic,1.0,1.0,D
SC0,28-09-2019,Kilmarnock,Ross County,0.0,0.0,D
SC0,05-10-2019,Hearts,Kilmarnock,0.0,1.0,A
SC0,05-10-2019,Ross County,St Johnstone,2.0,2.0,D
SC0,05-10-2019,Motherwell,St Mirren,2.0,0.0,H
SC0,05-10-2019,Aberdeen,Hibernian,1.0,1.0,D
SC0,06-10-2019,Livingston,Celtic,2.0,0.0,H
SC0,06-10-2019,Rangers,Hamilton,5.0,0.0,H
SC0,19-10-2019,Celtic,Ross County,6.0,0.0,H
SC0,19-10-2019,Hamilton,Hibernian,1.0,1.0,D
SC0,19-10-2019,Kilmarnock,Livingston,2.0,1.0,H
SC0,19-10-2019,Motherwell,Aberdeen,0.0,3.0,A
SC0,19-10-2019,St Mirren,St Johnstone,2.0,0.0,H
SC0,20-10-2019,Hearts,Rangers,1.0,1.0,D
SC0,26-10-2019,St Johnstone,Hamilton,3.0,2.0,H
SC0,26-10-2019,Livingston,Hearts,0.0,0.0,D
SC0,26-10-2019,Kilmarnock,St Mirren,1.0,0.0,H
SC0,26-10-2019,Hibernian,Ross County,2.0,2.0,D
SC0,27-10-2019,Aberdeen,Celtic,0.0,4.0,A
SC0,27-10-2019,Rangers,Motherwell,2.0,1.0,H
SC0,30-10-2019,Celtic,St Mirren,2.0,0.0,H
SC0,30-10-2019,Hamilton,Aberdeen,0.0,1.0,A
SC0,30-10-2019,Hibernian,Livingston,2.0,2.0,D
SC0,30-10-2019,Motherwell,Kilmarnock,2.0,1.0,H
SC0,30-10-2019,Ross County,Rangers,0.0,4.0,A
SC0,30-10-2019,St Johnstone,Hearts,1.0,0.0,H
SC0,02-11-2019,Motherwell,Livingston,2.0,1.0,H
SC0,02-11-2019,Hamilton,Ross County,2.0,2.0,D
SC0,02-11-2019,Aberdeen,Kilmarnock,3.0,0.0,H
SC0,09-11-2019,Hearts,St Mirren,5.0,2.0,H
SC0,09-11-2019,Kilmarnock,Hamilton,2.0,2.0,D
SC0,09-11-2019,Ross County,Aberdeen,1.0,3.0,A
SC0,09-11-2019,St Johnstone,Hibernian,1.0,4.0,A
SC0,10-11-2019,Celtic,Motherwell,2.0,0.0,H
SC0,10-11-2019,Livingston,Rangers,0.0,2.0,A
SC0,23-11-2019,Celtic,Livingston,4.0,0.0,H
SC0,23-11-2019,Hibernian,Motherwell,3.0,1.0,H
SC0,23-11-2019,Kilmarnock,Hearts,3.0,0.0,H
SC0,23-11-2019,St Mirren,Ross County,2.0,1.0,H
SC0,24-11-2019,St Johnstone,Aberdeen,1.0,1.0,D
SC0,24-11-2019,Hamilton,Rangers,1.0,3.0,A
SC0,26-11-2019,St Mirren,Hibernian,1.0,2.0,A
SC0,30-11-2019,Aberdeen,St Mirren,2.0,1.0,H
SC0,30-11-2019,Hibernian,Kilmarnock,2.0,2.0,D
SC0,30-11-2019,Livingston,Hamilton,0.0,0.0,D
SC0,30-11-2019,Motherwell,St Johnstone,4.0,0.0,H
SC0,01-12-2019,Ross County,Celtic,1.0,4.0,A
SC0,01-12-2019,Rangers,Hearts,5.0,0.0,H
SC0,04-12-2019,St Mirren,Motherwell,0.0,3.0,A
SC0,04-12-2019,Ross County,Hibernian,2.0,1.0,H
SC0,04-12-2019,Kilmarnock,St Johnstone,0.0,0.0,D
SC0,04-12-2019,Aberdeen,Rangers,2.0,2.0,D
SC0,04-12-2019,Celtic,Hamilton,2.0,1.0,H
SC0,04-12-2019,Hearts,Livingston,1.0,1.0,D
SC0,07-12-2019,Hamilton,St Mirren,0.0,1.0,A
SC0,07-12-2019,Hibernian,Aberdeen,3.0,0.0,H
SC0,07-12-2019,Livingston,Kilmarnock,3.0,0.0,H
SC0,07-12-2019,Motherwell,Hearts,1.0,0.0,H
SC0,14-12-2019,Aberdeen,Hamilton,1.0,0.0,H
SC0,14-12-2019,Hearts,St Johnstone,0.0,1.0,A
SC0,14-12-2019,Ross County,Kilmarnock,1.0,0.0,H
SC0,14-12-2019,St Mirren,Livingston,3.0,3.0,D
SC0,15-12-2019,Celtic,Hibernian,2.0,0.0,H
SC0,15-12-2019,Motherwell,Rangers,0.0,2.0,A
SC0,18-12-2019,Hearts,Celtic,0.0,2.0,A
SC0,20-12-2019,Hibernian,Rangers,0.0,3.0,A
SC0,21-12-2019,Celtic,Aberdeen,2.0,1.0,H
SC0,21-12-2019,Hamilton,Hearts,2.0,1.0,H
SC0,21-12-2019,Kilmarnock,Motherwell,0.0,1.0,A
SC0,21-12-2019,Livingston,Ross County,4.0,0.0,H
SC0,21-12-2019,St Johnstone,St Mirren,0.0,0.0,D
SC0,26-12-2019,Ross County,Motherwell,1.0,2.0,A
SC0,26-12-2019,St Mirren,Celtic,1.0,2.0,A
SC0,26-12-2019,Rangers,Kilmarnock,1.0,0.0,H
SC0,26-12-2019,Aberdeen,Livingston,2.0,1.0,H
SC0,26-12-2019,Hearts,Hibernian,0.0,2.0,A
SC0,26-12-2019,Hamilton,St Johnstone,0.0,1.0,A
SC0,29-12-2019,Celtic,Rangers,1.0,2.0,A
SC0,29-12-2019,Hearts,Aberdeen,1.0,1.0,D
SC0,29-12-2019,Livingston,Hibernian,2.0,0.0,H
SC0,29-12-2019,Motherwell,Hamilton,1.0,2.0,A
SC0,29-12-2019,St Johnstone,Ross County,1.0,1.0,D
SC0,29-12-2019,St Mirren,Kilmarnock,1.0,0.0,H
SC0,22-01-2020,Ross County,Hearts,0.0,0.0,D
SC0,22-01-2020,Rangers,St Mirren,1.0,0.0,H
SC0,22-01-2020,Livingston,St Johnstone,1.0,0.0,H
SC0,22-01-2020,Aberdeen,Motherwell,0.0,1.0,A
SC0,22-01-2020,Hibernian,Hamilton,2.0,1.0,H
SC0,22-01-2020,Kilmarnock,Celtic,1.0,3.0,A
SC0,25-01-2020,Motherwell,Hibernian,0.0,0.0,D
SC0,25-01-2020,Celtic,Ross County,3.0,0.0,H
SC0,25-01-2020,Hamilton,Livingston,2.0,4.0,A
SC0,25-01-2020,St Johnstone,Kilmarnock,2.0,1.0,H
SC0,26-01-2020,Hearts,Rangers,2.0,1.0,H
SC0,26-01-2020,St Mirren,Aberdeen,0.0,0.0,D
SC0,29-01-2020,Rangers,Ross County,2.0,0.0,H
SC0,29-01-2020,St Johnstone,Celtic,0.0,3.0,A
SC0,01-02-2020,Hibernian,St Mirren,2.0,2.0,D
SC0,01-02-2020,Kilmarnock,Ross County,3.0,1.0,H
SC0,01-02-2020,Livingston,Motherwell,1.0,0.0,H
SC0,01-02-2020,Rangers,Aberdeen,0.0,0.0,D
SC0,01-02-2020,St Johnstone,Hearts,3.0,3.0,D
SC0,02-02-2020,Hamilton,Celtic,1.0,4.0,A
SC0,05-02-2020,St Mirren,Hamilton,1.0,1.0,D
SC0,05-02-2020,Ross County,Livingston,2.0,0.0,H
SC0,05-02-2020,Rangers,Hibernian,2.0,1.0,H
SC0,05-02-2020,Motherwell,Celtic,0.0,4.0,A
SC0,05-02-2020,Hearts,Kilmarnock,2.0,3.0,A
SC0,05-02-2020,Aberdeen,St Johnstone,0.0,1.0,A
SC0,11-02-2020,Hamilton,Aberdeen,1.0,3.0,A
SC0,12-02-2020,Celtic,Hearts,5.0,0.0,H
SC0,12-02-2020,Hibernian,Ross County,3.0,0.0,H
SC0,12-02-2020,Kilmarnock,Rangers,2.0,1.0,H
SC0,12-02-2020,Livingston,St Mirren,2.0,1.0,H
SC0,12-02-2020,St Johnstone,Motherwell,2.0,1.0,H
SC0,15-02-2020,Ross County,St Johnstone,1.0,1.0,D
SC0,15-02-2020,Hearts,Hamilton,2.0,2.0,D
SC0,16-02-2020,Kilmarnock,Hibernian,1.0,2.0,A
SC0,16-02-2020,Aberdeen,Celtic,1.0,2.0,A
SC0,16-02-2020,Rangers,Livingston,1.0,0.0,H
SC0,22-02-2020,Aberdeen,Ross County,1.0,2.0,A
SC0,22-02-2020,Hamilton,Motherwell,0.0,0.0,D
SC0,22-02-2020,Hibernian,Livingston,1.0,1.0,D
SC0,23-02-2020,St Johnstone,Rangers,2.0,2.0,D
SC0,23-02-2020,Celtic,Kilmarnock,3.0,1.0,H
SC0,25-02-2020,Motherwell,St Mirren,1.0,2.0,A
SC0,03-03-2020,Hibernian,Hearts,1.0,3.0,A
SC0,04-03-2020,Livingston,Celtic,2.0,2.0,D
SC0,04-03-2020,Kilmarnock,Aberdeen,2.0,2.0,D
SC0,04-03-2020,Motherwell,Ross County,4.0,1.0,H
SC0,04-03-2020,Rangers,Hamilton,0.0,1.0,A
SC0,04-03-2020,St Mirren,St Johnstone,0.0,0.0,D
SC0,07-03-2020,Hearts,Motherwell,1.0,1.0,D
SC0,07-03-2020,Hamilton,Kilmarnock,1.0,0.0,H
SC0,07-03-2020,St Johnstone,Livingston,1.0,0.0,H
SC0,07-03-2020,Aberdeen,Hibernian,3.0,1.0,H
SC0,07-03-2020,Celtic,St Mirren,5.0,0.0,H
SC0,08-03-2020,Ross County,Rangers,0.0,1.0,A
SC0,11-03-2020,St Mirren,Hearts,1.0,0.0,H
SC0,01-08-2020,St Mirren,Livingston,1.0,0.0,H
SC0,01-08-2020,Hibernian,Kilmarnock,2.0,1.0,H
SC0,01-08-2020,Aberdeen,Rangers,0.0,1.0,A
SC0,01-08-2020,Dundee United,St Johnstone,1.0,1.0,D
SC0,02-08-2020,Celtic,Hamilton,5.0,1.0,H
SC0,03-08-2020,Ross County,Motherwell,1.0,0.0,H
SC0,08-08-2020,Hamilton,Ross County,0.0,1.0,A
SC0,08-08-2020,Livingston,Hibernian,1.0,4.0,A
SC0,08-08-2020,Motherwell,Dundee United,0.0,1.0,A
SC0,09-08-2020,Rangers,St Mirren,3.0,0.0,H
SC0,09-08-2020,Kilmarnock,Celtic,1.0,1.0,D
SC0,11-08-2020,Dundee United,Hibernian,0.0,1.0,A
SC0,12-08-2020,Ross County,Kilmarnock,2.0,2.0,D
SC0,12-08-2020,Motherwell,Livingston,2.0,2.0,D
SC0,12-08-2020,Rangers,St Johnstone,3.0,0.0,H
SC0,15-08-2020,Hamilton,St Mirren,0.0,1.0,A
SC0,15-08-2020,Kilmarnock,St Johnstone,1.0,2.0,A
SC0,15-08-2020,Ross County,Dundee United,1.0,2.0,A
SC0,15-08-2020,Hibernian,Motherwell,0.0,0.0,D
SC0,16-08-2020,Livingston,Rangers,0.0,0.0,D
SC0,20-08-2020,St Johnstone,Aberdeen,0.0,1.0,A
SC0,22-08-2020,Dundee United,Celtic,0.0,1.0,A
SC0,22-08-2020,St Mirren,Ross County,1.0,1.0,D
SC0,22-08-2020,Motherwell,Hamilton,0.0,1.0,A
SC0,22-08-2020,Rangers,Kilmarnock,2.0,0.0,H
SC0,23-08-2020,Aberdeen,Livingston,2.0,1.0,H
SC0,23-08-2020,St Johnstone,Hibernian,0.0,1.0,A
SC0,29-08-2020,Kilmarnock,Dundee United,4.0,0.0,H
SC0,29-08-2020,Livingston,Ross County,1.0,0.0,H
SC0,29-08-2020,St Johnstone,St Mirren,1.0,0.0,H
SC0,29-08-2020,Hamilton,Rangers,0.0,2.0,A
SC0,30-08-2020,Hibernian,Aberdeen,0.0,1.0,A
SC0,30-08-2020,Celtic,Motherwell,3.0,0.0,H
SC0,12-09-2020,Aberdeen,Kilmarnock,1.0,0.0,H
SC0,12-09-2020,Livingston,Hamilton,1.0,2.0,A
SC0,12-09-2020,Motherwell,St Johnstone,1.0,0.0,H
SC0,12-09-2020,Rangers,Dundee United,4.0,0.0,H
SC0,12-09-2020,Ross County,Celtic,0.0,5.0,A
SC0,12-09-2020,St Mirren,Hibernian,0.0,3.0,A
SC0,16-09-2020,St Mirren,Celtic,1.0,2.0,A
SC0,19-09-2020,Dundee United,St Mirren,2.0,1.0,H
SC0,19-09-2020,Kilmarnock,Hamilton,2.0,1.0,H
SC0,19-09-2020,Celtic,Livingston,3.0,2.0,H
SC0,19-09-2020,St Johnstone,Ross County,0.0,1.0,A
SC0,20-09-2020,Aberdeen,Motherwell,0.0,3.0,A
SC0,20-09-2020,Hibernian,Rangers,2.0,2.0,D
SC0,26-09-2020,St Mirren,Kilmarnock,0.0,1.0,A
SC0,26-09-2020,Hamilton,Dundee United,1.0,1.0,D
SC0,26-09-2020,Livingston,St Johnstone,2.0,0.0,H
SC0,27-09-2020,Motherwell,Rangers,1.0,5.0,A
SC0,27-09-2020,Celtic,Hibernian,3.0,0.0,H
SC0,27-09-2020,Ross County,Aberdeen,0.0,3.0,A
SC0,02-10-2020,Aberdeen,St Mirren,2.0,1.0,H
SC0,02-10-2020,Dundee United,Livingston,1.0,2.0,A
SC0,02-10-2020,Hibernian,Hamilton,3.0,2.0,H
SC0,04-10-2020,St Johnstone,Celtic,0.0,2.0,A
SC0,04-10-2020,Rangers,Ross County,2.0,0.0,H
SC0,17-10-2020,Ross County,Hibernian,0.0,0.0,D
SC0,17-10-2020,Livingston,Kilmarnock,1.0,3.0,A
SC0,17-10-2020,Celtic,Rangers,0.0,2.0,A
SC0,17-10-2020,Dundee United,Aberdeen,0.0,0.0,D
SC0,17-10-2020,Hamilton,St Johnstone,3.0,5.0,A
SC0,20-10-2020,Aberdeen,Hamilton,4.0,2.0,H
SC0,24-10-2020,Kilmarnock,Hibernian,0.0,1.0,A
SC0,24-10-2020,Motherwell,Ross County,4.0,0.0,H
SC0,24-10-2020,St Johnstone,Dundee United,0.0,0.0,D
SC0,25-10-2020,Aberdeen,Celtic,3.0,3.0,D
SC0,25-10-2020,Rangers,Livingston,2.0,0.0,H
SC0,31-10-2020,Livingston,Motherwell,0.0,2.0,A
SC0,31-10-2020,Dundee United,Ross County,2.0,1.0,H
SC0,01-11-2020,Kilmarnock,Rangers,0.0,1.0,A
SC0,06-11-2020,Aberdeen,Hibernian,2.0,0.0,H
SC0,06-11-2020,Ross County,Livingston,1.0,1.0,D
SC0,06-11-2020,St Johnstone,Kilmarnock,1.0,0.0,H
SC0,06-11-2020,St Mirren,Dundee United,0.0,0.0,D
SC0,08-11-2020,Motherwell,Celtic,1.0,4.0,A
SC0,08-11-2020,Rangers,Hamilton,8.0,0.0,H
SC0,21-11-2020,Livingston,St Mirren,0.0,1.0,A
SC0,21-11-2020,St Johnstone,Motherwell,1.0,1.0,D
SC0,21-11-2020,Hibernian,Celtic,2.0,2.0,D
SC0,21-11-2020,Dundee United,Hamilton,2.0,1.0,H
SC0,21-11-2020,Kilmarnock,Ross County,3.0,1.0,H
SC0,22-11-2020,Rangers,Aberdeen,4.0,0.0,H
SC0,24-11-2020,Hibernian,St Johnstone,2.0,2.0,D
SC0,25-11-2020,Hamilton,Aberdeen,1.0,1.0,D
SC0,05-12-2020,Motherwell,Hibernian,0.0,3.0,A
SC0,05-12-2020,Hamilton,Kilmarnock,1.0,0.0,H
SC0,05-12-2020,Livingston,Dundee United,2.0,0.0,H
SC0,05-12-2020,St Mirren,Aberdeen,1.0,1.0,D
SC0,06-12-2020,Celtic,St Johnstone,1.0,1.0,D
SC0,06-12-2020,Ross County,Rangers,0.0,4.0,A
SC0,12-12-2020,St Johnstone,Livingston,1.0,2.0,A
SC0,12-12-2020,Motherwell,St Mirren,0.0,1.0,A
SC0,12-12-2020,Aberdeen,Ross County,2.0,0.0,H
SC0,12-12-2020,Hamilton,Hibernian,0.0,4.0,A
SC0,13-12-2020,Dundee United,Rangers,1.0,2.0,A
SC0,13-12-2020,Celtic,Kilmarnock,2.0,0.0,H
SC0,19-12-2020,Hibernian,Dundee United,1.0,1.0,D
SC0,19-12-2020,Rangers,Motherwell,3.0,1.0,H
SC0,19-12-2020,Ross County,Hamilton,0.0,2.0,A
SC0,19-12-2020,St Mirren,St Johnstone,3.0,2.0,H
SC0,20-12-2020,Kilmarnock,Aberdeen,0.0,2.0,A
SC0,23-12-2020,Hibernian,St Mirren,1.0,0.0,H
SC0,23-12-2020,Dundee United,Kilmarnock,2.0,0.0,H
SC0,23-12-2020,Motherwell,Aberdeen,0.0,0.0,D
SC0,23-12-2020,Hamilton,Livingston,0.0,2.0,A
SC0,23-12-2020,Celtic,Ross County,2.0,0.0,H
SC0,23-12-2020,St Johnstone,Rangers,0.0,3.0,A
SC0,26-12-2020,Kilmarnock,Livingston,1.0,2.0,A
SC0,26-12-2020,Rangers,Hibernian,1.0,0.0,H
SC0,26-12-2020,Aberdeen,St Johnstone,2.0,1.0,H
SC0,26-12-2020,Dundee United,Motherwell,1.0,1.0,D
SC0,26-12-2020,Hamilton,Celtic,0.0,3.0,A
SC0,26-12-2020,Ross County,St Mirren,0.0,2.0,A
SC0,30-12-2020,St Johnstone,Hamilton,0.0,0.0,D
SC0,30-12-2020,Motherwell,Kilmarnock,0.0,2.0,A
SC0,30-12-2020,Hibernian,Ross County,0.0,2.0,A
SC0,30-12-2020,Celtic,Dundee United,3.0,0.0,H
SC0,30-12-2020,St Mirren,Rangers,0.0,2.0,A
SC0,02-01-2021,Rangers,Celtic,1.0,0.0,H
SC0,02-01-2021,Aberdeen,Dundee United,0.0,0.0,D
SC0,02-01-2021,Hamilton,Motherwell,3.0,0.0,H
SC0,02-01-2021,Hibernian,Livingston,0.0,3.0,A
SC0,02-01-2021,Kilmarnock,St Mirren,1.0,1.0,D
SC0,02-01-2021,Ross County,St Johnstone,1.0,1.0,D
SC0,09-01-2021,St Mirren,Motherwell,1.0,1.0,D
SC0,09-01-2021,Kilmarnock,Hamilton,2.0,0.0,H
SC0,10-01-2021,Aberdeen,Rangers,1.0,2.0,A
SC0,10-01-2021,Livingston,Ross County,3.0,1.0,H
SC0,11-01-2021,Celtic,Hibernian,1.0,1.0,D
SC0,12-01-2021,Dundee United,St Johnstone,2.0,2.0,D
SC0,16-01-2021,Hibernian,Kilmarnock,2.0,0.0,H
SC0,16-01-2021,Ross County,Aberdeen,4.0,1.0,H
SC0,16-01-2021,Celtic,Livingston,0.0,0.0,D
SC0,16-01-2021,Hamilton,Dundee United,0.0,0.0,D
SC0,16-01-2021,St Johnstone,St Mirren,1.0,0.0,H
SC0,17-01-2021,Motherwell,Rangers,1.0,1.0,D
SC0,20-01-2021,Livingston,Celtic,2.0,2.0,D
SC0,23-01-2021,Rangers,Ross County,5.0,0.0,H
SC0,23-01-2021,Aberdeen,Motherwell,2.0,0.0,H
SC0,27-01-2021,Dundee United,St Mirren,1.0,5.0,A
SC0,27-01-2021,Ross County,Motherwell,1.0,2.0,A
SC0,27-01-2021,St Johnstone,Aberdeen,0.0,0.0,D
SC0,27-01-2021,Celtic,Hamilton,2.0,0.0,H
SC0,27-01-2021,Hibernian,Rangers,0.0,1.0,A
SC0,27-01-2021,Livingston,Kilmarnock,2.0,0.0,H
SC0,30-01-2021,Celtic,St Mirren,1.0,2.0,A
SC0,30-01-2021,Dundee United,Hibernian,0.0,2.0,A
SC0,30-01-2021,Kilmarnock,St Johnstone,2.0,3.0,A
SC0,30-01-2021,Livingston,Aberdeen,0.0,0.0,D
SC0,02-02-2021,Kilmarnock,Celtic,0.0,4.0,A
SC0,02-02-2021,Aberdeen,Livingston,0.0,2.0,A
SC0,02-02-2021,St Mirren,Hibernian,1.0,2.0,A
SC0,03-02-2021,Hamilton,Ross County,1.0,2.0,A
SC0,03-02-2021,Motherwell,Dundee United,2.0,1.0,H
SC0,03-02-2021,Rangers,St Johnstone,1.0,0.0,H
SC0,06-02-2021,Ross County,Dundee United,0.0,2.0,A
SC0,06-02-2021,Celtic,Motherwell,2.0,1.0,H
SC0,06-02-2021,Hibernian,Aberdeen,2.0,0.0,H
SC0,06-02-2021,Livingston,St Johnstone,1.0,2.0,A
SC0,06-02-2021,St Mirren,Kilmarnock,2.0,0.0,H
SC0,07-02-2021,Hamilton,Rangers,1.0,1.0,D
SC0,10-02-2021,Kilmarnock,Motherwell,0.0,1.0,A
SC0,10-02-2021,St Mirren,Celtic,0.0,4.0,A
SC0,13-02-2021,Aberdeen,St Mirren,0.0,0.0,D
SC0,13-02-2021,Dundee United,Livingston,3.0,0.0,H
SC0,13-02-2021,Motherwell,Hamilton,1.0,4.0,A
